KSU_SIS_COMP_SCI_ANALYSIS_03, 10415,,,,,,,,,,,,,,,,,
KSU_MASTR_TYPE,Term,EMPLID,WID,Sex,KSU Hispanic YN,Ethnic Grp,KSU AmIndian YN,KSU Asian YN,KSU Afr Amer YN,KSU Hawaiian YN,KSU White YN,KSU HS Name,KSU HS City,Citizen Country,KSU First Gen,Academic Plan,Sub-Plan,KSU Undergrad C
DAILY,2222,000939912,862911261,F,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,Y,UCS,,SO
DAILY,2222,000939937,859424696,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,UCS,,FR
DAILY,2222,000939793,812256231,M,N,WHITE,N,N,N,N,Y,Newton High School,Newton,USA,Y,UCS,,FR
DAILY,2222,000939994,824926248,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,UCS,,FR
DAILY,2222,000940891,873529277,M,N,WHITE,N,N,N,N,Y,Olathe South High School,Olathe,USA,,UCS,,SO
DAILY,2222,000941761,848394827,F,Y,HISPANIC,N,N,N,N,N,Ukiah High School,Ukiah,USA,Y,BCS,,JU
DAILY,2222,000941798,812550359,M,N,ASIAN,N,Y,N,N,N,Saint Thomas Aquinas High Sch,Overland Park,USA,,BCS,,SO
DAILY,2222,000941839,868380198,M,N,BLACK,N,N,Y,N,N,Home Schooled Student,,USA,,UCS,,FR
DAILY,2222,000942253,866209894,M,N,MULTIRAC,Y,N,Y,N,Y,Manhattan High School,Manhattan,USA,,UCS,,FR
DAILY,2222,000942984,841468186,M,N,WHITE,N,N,N,N,Y,Blue Valley Southwest High Sch,Overland Park,USA,,UCS,,FR
DAILY,2222,000944678,813743765,F,N,WHITE,N,N,N,N,Y,Bishop Carroll Catholic H S,Wichita,USA,,BCS,,JU
DAILY,2222,000945523,878793441,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,USA,,UCS,,SR
DAILY,2222,000946498,866823892,M,N,WHITE,N,N,N,N,Y,Shawnee Mission South Hs,Shawnee Mission,USA,,UCS,,FR
DAILY,2222,000947909,807788480,F,N,WHITE,N,N,N,N,Y,Blue Valley Northwest HS,Overland Park,USA,,UCS,,FR
DAILY,2222,000948571,807604727,M,N,WHITE,N,N,N,N,Y,Oak Grove R Vi High School,Oak Grove,USA,,UCS,,FR
DAILY,2222,000948717,839989808,M,N,WHITE,N,N,N,N,Y,Blue Valley West High School,Overland Park,USA,,UCS,,SO
DAILY,2222,000948454,835082265,M,N,BLACK,N,N,Y,N,N,Monterey Senior High School,Lubbock,USA,,UCS,,FR
DAILY,2222,000949894,841633554,M,N,WHITE,N,N,N,N,Y,Northland Christian School,Kansas City,USA,,UCS,,FR
DAILY,2222,000950327,887434081,M,Y,HISPANIC,N,N,N,N,Y,Park Hill South High School,Riverside,USA,,UCS,,SO
DAILY,2222,000950617,890302385,M,N,WHITE,N,N,N,N,Y,Shawnee Mission Northwest Hs,Shawnee Mission,USA,,UCS,,FR
DAILY,2222,000950471,851738652,M,N,WHITE,N,N,N,N,Y,Blue Valley North High School,Overland Park,USA,,UCS,,FR
DAILY,2222,000951041,891397558,M,N,WHITE,N,N,N,N,Y,Tri-Valley High School,Dresden,USA,,UCS,,FR
DAILY,2222,000951452,881638192,F,N,ASIAN,N,Y,N,N,N,Blue Valley North High School,Overland Park,USA,Y,UCS,,FR
DAILY,2222,000951626,831691757,M,N,WHITE,N,N,N,N,Y,Arapahoe High School,Littleton,USA,,UCS,,FR
DAILY,2222,000951858,863037642,F,N,WHITE,N,N,N,N,Y,Xavier College Prep,Phoenix,USA,,UCS,,SO
DAILY,2222,000952086,843759753,F,N,ASIAN,N,Y,N,N,N,Blue Valley Northwest HS,Overland Park,USA,,UCS,,FR
DAILY,2222,000952334,848763453,M,N,WHITE,N,N,N,N,Y,Arapahoe High School,Littleton,USA,,UCS,,FR
DAILY,2222,000952964,887783762,M,Y,HISPANIC,N,N,N,N,Y,Saint James Academy,Lenexa,USA,,UCS,,FR
DAILY,2222,000953063,828280427,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,UCS,,SO
DAILY,2222,000953133,820224572,M,N,WHITE,N,N,N,N,Y,Blue Valley High School,Stilwell,USA,,UCS,,FR
DAILY,2222,000953269,818861564,M,N,WHITE,N,N,N,N,Y,Goessel High School,Goessel,USA,,UCS,,SO
DAILY,2222,000953521,880607771,M,N,WHITE,N,N,N,N,Y,Rockhurst High School,Kansas City,USA,,UCS,,SO
DAILY,2222,000953565,820345844,M,N,WHITE,N,N,N,N,Y,Shawnee Mission North High Sch,Overland Park,USA,,UCS,,SO
DAILY,2222,000953663,853745220,M,N,BLACK,N,N,Y,N,N,Out-of-Country High School,,USA,Y,UCS,,SR
DAILY,2222,000954208,872201781,M,N,WHITE,N,N,N,N,Y,Fountain-Fort Carson High Sch,Fountain,USA,,UCS,,FR
DAILY,2222,000954304,846272728,M,N,WHITE,N,N,N,N,Y,Lawrence Virtual High School,Lawrence,USA,,UCS,,FR
DAILY,2222,000955458,808567931,M,N,NOTSPEC,N,N,N,N,N,Blue Valley North High School,Overland Park,USA,Y,UCS,,FR
DAILY,2222,000955661,883558014,M,Y,HISPANIC,N,N,N,N,N,Newton High School,Newton,USA,Y,UCS,,FR
DAILY,2222,000955519,860371179,M,N,BLACK,N,N,Y,N,N,Queen Creek High School,Queen Creek,USA,,UCS,,FR
DAILY,2222,000956106,861880255,M,N,WHITE,N,N,N,N,Y,Lyons High School,Lyons,USA,,UCS,,FR
DAILY,2222,000957285,824231364,M,N,BLACK,N,N,Y,N,N,Piper High School,Kansas City,USA,Y,UCS,,JU
DAILY,2222,000957320,829216456,M,N,ASIAN,N,Y,N,N,N,Manhattan High School,Manhattan,IND,,UCS,,SO
DAILY,2222,000957399,850095256,M,N,WHITE,N,N,N,N,Y,Lansing High School,Lansing,USA,Y,UCS,,JU
DAILY,2222,000957448,894166354,M,N,ASIAN,N,Y,N,N,N,Eisenhower High School,Goddard,USA,Y,UCS,,JU
DAILY,2222,000957868,830731399,M,N,WHITE,N,N,N,N,Y,Kearney R-1 Sr High School,Kearney,USA,,UCS,,JU
DAILY,2222,000959053,887785314,M,N,WHITE,N,N,N,N,Y,Leavenworth Senior High School,Leavenworth,USA,Y,UCS,,FR
DAILY,2222,000959993,871411627,M,N,WHITE,N,N,N,N,Y,Barstow School,Kansas City,USA,,UCS,,SO
DAILY,2222,000960324,811477735,M,Y,HISPANIC,N,N,N,N,Y,Concordia High School,Concordia,USA,,UCS,,SO
DAILY,2222,000960475,893228591,M,Y,HISPANIC,N,N,N,N,N,Out-of-Country High School,,PRY,,UCS,,FR
DAILY,2222,000961381,888939713,F,N,WHITE,N,N,N,N,Y,Home Schooled Student,,USA,,UCS,,JU
DAILY,2222,000961659,886007319,M,N,BLACK,N,N,Y,N,N,Out-of-Country High School,,ETH,,UCS,,JU
DAILY,2222,000961906,870864077,F,N,WHITE,N,N,N,N,Y,Winfield High School,Winfield,USA,,UCS,,SO
DAILY,2222,000962175,887997539,F,N,WHITE,N,N,N,N,Y,Rio Rancho High School,Rio Rancho,USA,,UCS,,JU
DAILY,2222,000962668,810428272,M,N,WHITE,N,N,N,N,Y,Shawnee Mission West Hs,Shawnee Mission,USA,,BCS,,SR
DAILY,2222,000965638,843641900,M,N,ASIAN,N,Y,N,N,N,Federal Way Senior High School,Federal Way,USA,,UCS,,FR
DAILY,2222,000974310,806104358,M,N,BLACK,N,N,Y,N,N,Decatur High School,Decatur,USA,,UCS,,FR
DAILY,2224,000622945,832172049,M,Y,HISPANIC,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,BCS,,SR
DAILY,2224,000627603,812121188,M,N,WHITE,N,N,N,N,Y,Olathe South High School,Olathe,USA,,BCS,,SR
DAILY,2224,000756465,861842433,M,Y,HISPANIC,N,N,N,N,Y,Chanute High School,Chanute,USA,,UCS,,SR
DAILY,2224,000764453,801723912,M,N,WHITE,N,N,N,N,Y,Valley Center High School,Valley Center,USA,,UCS,,JU
DAILY,2224,000769330,859052950,M,N,WHITE,N,N,N,N,Y,Rossville High School,Rossville,USA,,BCS,,SR
DAILY,2224,000792516,886393195,M,N,BLACK,N,N,Y,N,N,Wichita High School East,Wichita,USA,,BCS,,SR
DAILY,2224,000799292,827349848,M,N,WHITE,N,N,N,N,Y,Rock Creek Jr-Sr High School,Saint George,USA,,BCS,,SR
DAILY,2224,000804116,856834083,M,Y,HISPANIC,N,N,N,N,Y,Junction City Senior Hs,Junction City,USA,Y,UCS,,JU
DAILY,2224,000809552,864224098,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,Y,BCS,,SR
DAILY,2224,000813659,874123545,M,N,WHITE,N,N,N,N,Y,Shawnee Mission South Hs,Shawnee Mission,USA,Y,BCS,BCSCY,SO
DAILY,2224,000815930,869951817,F,N,WHITE,N,N,N,N,Y,GED-HS Equivalent,,USA,,UCS,,SR
DAILY,2224,000818721,802754207,M,N,WHITE,N,N,N,N,Y,Gardner Edgerton High School,Gardner,USA,Y,BCS,,SR
DAILY,2224,000820753,846940319,M,N,WHITE,N,N,N,N,Y,Salina High School Central,Salina,USA,,BCS,,SR
DAILY,2224,000827181,845213115,M,N,WHITE,N,N,N,N,Y,Shawnee Mission East High Sch,Shawnee Mission,USA,,BCS,,SR
DAILY,2224,000833787,882608449,M,N,MULTIRAC,Y,N,N,N,Y,Paola High School,Paola,USA,,BCS,,SR
DAILY,2224,000837737,860345622,M,N,BLACK,N,N,Y,N,N,Washington High School,Kansas City,USA,Y,BCS,,SR
DAILY,2224,000841295,874060137,M,N,WHITE,N,N,N,N,Y,Rockhurst High School,Kansas City,USA,,BCS,,SR
DAILY,2224,000843745,871831968,M,N,WHITE,N,N,N,N,Y,Nemaha Central High School,Seneca,USA,,BCS,,SR
DAILY,2224,000846719,807347614,F,N,WHITE,N,N,N,N,Y,Blue Valley Southwest High Sch,Overland Park,USA,,UCS,,SR
DAILY,2224,000846758,802387270,M,N,ASIAN,N,Y,N,N,N,Blue Valley Southwest High Sch,Overland Park,USA,,BCS,,SR
DAILY,2224,000848294,869417561,M,N,WHITE,N,N,N,N,Y,Blue Valley West High School,Overland Park,USA,,BCS,,JU
DAILY,2224,000852149,832255886,M,N,ASIAN,N,Y,N,N,N,Salina High School Central,Salina,USA,Y,UCS,,FR
DAILY,2224,000851526,805766181,M,N,ASIAN,N,Y,N,N,N,Shawnee Mission North High Sch,Overland Park,USA,,BCS,,SR
DAILY,2224,000851930,862502347,M,Y,HISPANIC,N,N,N,N,Y,Cair Paravel-Latin School,Topeka,USA,,BCS,,JU
DAILY,2224,000852403,842534944,M,N,WHITE,N,N,N,N,Y,Andover High School,Andover,USA,,BCS,,SR
DAILY,2224,000856044,864226889,M,N,WHITE,N,N,N,N,Y,Blue Valley West High School,Overland Park,USA,,BCS,,JU
DAILY,2224,000862692,884438220,M,N,WHITE,N,N,N,N,Y,Out-of-Country High School,,KWT,,BCS,,SR
DAILY,2224,000862621,817010353,M,Y,HISPANIC,N,N,N,N,Y,Shawnee Mission South Hs,Shawnee Mission,USA,,BCS,,SR
DAILY,2224,000864963,839017872,M,N,WHITE,N,N,N,N,Y,Blue Valley High School,Stilwell,USA,,BCS,,SR
DAILY,2224,000871317,880875218,M,N,MULTIRAC,N,N,N,Y,Y,Saint Thomas Aquinas High Sch,Overland Park,USA,,BCS,,JU
DAILY,2224,000868931,829932142,M,N,WHITE,N,N,N,N,Y,Derby High School,Derby,USA,,BCS,,SR
DAILY,2224,000872588,844749729,M,N,WHITE,N,N,N,N,Y,Blue Valley West High School,Overland Park,USA,,BCS,,SR
DAILY,2224,000874716,821027744,M,N,WHITE,N,N,N,N,Y,Lawrence Free State Hs,Lawrence,USA,,BCS,,SR
DAILY,2224,000873709,837959362,M,Y,HISPANIC,Y,N,N,N,Y,Mill Valley High School,Shawnee,USA,Y,BCS,,JU
DAILY,2224,000875613,856761626,M,N,WHITE,N,N,N,N,Y,Shawnee Mission Northwest Hs,Shawnee Mission,USA,,BCS,,SR
DAILY,2224,000878598,816087224,M,N,BLACK,N,N,Y,N,N,Hays High School,Hays,USA,,UCS,,JU
DAILY,2224,000878612,849649063,M,N,WHITE,N,N,N,N,Y,Rose Hill High School,Rose Hill,USA,,BCS,,JU
DAILY,2224,000883751,881681171,M,N,WHITE,N,N,N,N,Y,Mill Valley High School,Shawnee,USA,Y,BCS,,SR
DAILY,2224,000887472,885081968,M,N,WHITE,N,N,N,N,Y,Shawnee Mission Northwest Hs,Shawnee Mission,USA,,BCS,,SR
DAILY,2224,000888019,807870277,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,UCS,,JU
DAILY,2224,000889542,876071902,F,N,WHITE,N,N,N,N,Y,Hartington Public School,Hartington,USA,Y,BCS,,SR
DAILY,2224,000890393,844997033,M,N,ASIAN,N,Y,N,N,N,Hazelwood West Senior High,Hazelwood,USA,,BCS,,JU
DAILY,2224,000892303,830535565,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,,UCS,,SR
DAILY,2224,000891720,800282097,M,N,WHITE,N,N,N,N,Y,Seaman High School,Topeka,USA,,BCS,,SR
DAILY,2224,000892340,862278633,F,N,MULTIRAC,N,Y,N,N,Y,Blue Valley West High School,Overland Park,USA,,BCS,,SR
DAILY,2224,000893265,838478279,M,N,WHITE,N,N,N,N,Y,Olathe East High School,Olathe,USA,,BCS,,JU
DAILY,2224,000894172,891189846,M,N,WHITE,N,N,N,N,Y,De Soto High School,De Soto,USA,,BCS,,SR
DAILY,2224,000894877,895177277,M,N,ASIAN,N,Y,N,N,N,Scott Community High School,Scott City,USA,Y,BCS,,SR
DAILY,2224,000894888,849745830,M,N,WHITE,N,N,N,N,Y,Blue Valley High School,Stilwell,USA,,BCS,,SR
DAILY,2224,000894992,815199700,M,N,WHITE,N,N,N,N,Y,Olathe Northwest High School,Olathe,USA,Y,BCS,,JU
DAILY,2224,000894215,810046399,M,N,WHITE,N,N,N,N,Y,Shawnee Mission East High Sch,Shawnee Mission,USA,,BCS,,SR
DAILY,2224,000896067,829388964,M,N,WHITE,N,N,N,N,Y,Shawnee Mission West Hs,Shawnee Mission,USA,,UCS,,JU
DAILY,2224,000896974,815099108,M,N,BLACK,N,N,Y,N,N,Olathe North High School,Olathe,USA,Y,UCS,,JU
DAILY,2224,000897055,859740790,F,N,WHITE,N,N,N,N,Y,Bedford Community High School,Bedford,USA,,UCS,,SR
DAILY,2224,000898879,838502534,M,N,WHITE,N,N,N,N,Y,Blue Valley Northwest HS,Overland Park,USA,,BCS,,JU
DAILY,2224,000898901,807731159,M,N,WHITE,N,N,N,N,Y,Shawnee Mission South Hs,Shawnee Mission,USA,,BCS,,SO
DAILY,2224,000897291,812351884,M,Y,HISPANIC,N,N,N,N,Y,Bonner Springs High School,Bonner Springs,USA,Y,BCS,,SR
DAILY,2224,000899534,813263167,M,N,NOTSPEC,N,N,N,N,N,Out-of-Country High School,,CHN,,BCS,,SR
DAILY,2224,000899976,812881674,M,N,WHITE,N,N,N,N,Y,Saint James Academy,Lenexa,USA,,BCS,,SR
DAILY,2224,000900526,894569330,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,,BCS,,SR
DAILY,2224,000900775,862039161,M,N,WHITE,N,N,N,N,Y,Fort Zumwalt West High School,O Fallon,USA,Y,BCS,,SR
DAILY,2224,000901047,880240761,M,N,WHITE,N,N,N,N,Y,Chanute High School,Chanute,USA,Y,UCS,,JU
DAILY,2224,000901185,887803366,M,N,WHITE,N,N,N,N,Y,De Soto High School,De Soto,USA,Y,BCS,,JU
DAILY,2224,000901149,861123611,F,N,WHITE,N,N,N,N,Y,Saint James Academy,Lenexa,USA,,UCS,,SO
DAILY,2224,000902340,803521294,F,Y,HISPANIC,N,N,N,N,Y,Home Schooled Student,,USA,Y,BCS,,SR
DAILY,2224,000904833,801163092,M,N,WHITE,N,N,N,N,Y,Blue Valley High School,Stilwell,USA,,BCS,,JU
DAILY,2224,000909618,859653508,M,N,WHITE,N,N,N,N,Y,Liberal High School,Liberal,USA,,BCS,,SR
DAILY,2224,000909692,828510772,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,SAU,,BCS,,JU
DAILY,2224,000909894,847926493,M,Y,HISPANIC,N,N,N,N,Y,Olathe Northwest High School,Olathe,USA,Y,BCS,,SR
DAILY,2224,000910968,834214401,F,Y,HISPANIC,N,N,N,N,Y,Olathe Northwest High School,Olathe,USA,Y,BCS,BCSCY,JU
DAILY,2224,000911008,898163285,M,N,WHITE,N,N,N,N,Y,Washburn Rural High School,Topeka,USA,,UCS,,SO
DAILY,2224,000913270,855157199,M,N,WHITE,N,N,N,N,Y,Blue Valley West High School,Overland Park,USA,,BCS,BCSCY,JU
DAILY,2224,000914355,854963441,M,N,WHITE,N,N,N,N,Y,Wellington High School,Wellington,USA,,BCS,,JU
DAILY,2224,000914911,820922384,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,KOR,,UCS,,JU
DAILY,2224,000917280,803707738,M,N,WHITE,N,N,N,N,Y,Naperville Central High School,Naperville,USA,,BCS,,JU
DAILY,2224,000920706,845135850,M,N,ASIAN,N,Y,N,N,N,Manhattan High School,Manhattan,USA,Y,UCS,,SO
DAILY,2224,000921798,808476568,M,N,WHITE,N,N,N,N,Y,Blue Valley North High School,Overland Park,USA,,BCS,,JU
DAILY,2224,000922354,848200942,M,N,WHITE,N,N,N,N,Y,Fort Zumwalt North High School,O Fallon,USA,,BCS,,SR
DAILY,2224,000924461,883728911,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,UCS,,FR
DAILY,2224,000924832,865245967,M,N,BLACK,N,N,Y,N,N,GED-HS Equivalent,,USA,,UCS,,JU
DAILY,2224,000925300,807854802,M,N,WHITE,N,N,N,N,Y,Blue Valley High School,Stilwell,USA,,BCS,,SR
DAILY,2224,000928609,827801913,M,N,WHITE,N,N,N,N,Y,Topeka West High School,Topeka,USA,,UCS,,SO
DAILY,2224,000934935,867383874,M,N,WHITE,N,N,N,N,Y,Waterloo High School,Waterloo,USA,Y,UCS,,SR
DAILY,2224,000934959,804784087,M,N,WHITE,N,N,N,N,Y,Lyons High School,Lyons,USA,,BCS,,SR
DAILY,2224,000942253,866209894,M,N,MULTIRAC,Y,N,Y,N,Y,Manhattan High School,Manhattan,USA,,UCS,,SO
DAILY,2224,000945523,878793441,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,USA,,BCS,,SR
DAILY,2224,000950706,862231666,M,N,ASIAN,N,Y,N,N,N,Junction City Senior Hs,Junction City,USA,Y,UCS,,SO
DAILY,2224,000953156,893283157,M,N,ASIAN,N,Y,N,N,N,Junction City Senior Hs,Junction City,USA,Y,UCS,,SO
DAILY,2224,000955519,860371179,M,N,BLACK,N,N,Y,N,N,Queen Creek High School,Queen Creek,USA,,UCS,,FR
DAILY,2224,000955644,811396632,F,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,IND,,UCS,,FR
DAILY,2224,000957285,824231364,M,N,BLACK,N,N,Y,N,N,Piper High School,Kansas City,USA,Y,UCS,,SR
DAILY,2224,000957448,894166354,M,N,ASIAN,N,Y,N,N,N,Eisenhower High School,Goddard,USA,Y,UCS,,JU
DAILY,2224,000957868,830731399,M,N,WHITE,N,N,N,N,Y,Kearney R-1 Sr High School,Kearney,USA,,UCS,,JU
DAILY,2224,000959943,888169821,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,UCS,,SO
DAILY,2224,000961381,888939713,F,N,WHITE,N,N,N,N,Y,Home Schooled Student,,USA,,UCS,,SR
DAILY,2224,000961906,870864077,F,N,WHITE,N,N,N,N,Y,Winfield High School,Winfield,USA,,UCS,,SO
DAILY,2224,000962668,810428272,M,N,WHITE,N,N,N,N,Y,Shawnee Mission West Hs,Shawnee Mission,USA,,BCS,,SR
DAILY,2224,000963489,837203232,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,UCS,,SO
DAILY,2224,000964511,843969855,M,N,WHITE,N,N,N,N,Y,Bishop Carroll Catholic H S,Wichita,USA,,UCS,,FR
DAILY,2224,000964963,882253740,M,Y,HISPANIC,N,N,N,N,Y,Garden City High School,Garden City,USA,Y,UCS,,FR
DAILY,2224,000965718,860221337,M,N,WHITE,N,N,N,N,Y,Shawnee Mission South Hs,Shawnee Mission,USA,,UCS,,SO
DAILY,2224,000967628,883004372,F,Y,HISPANIC,N,N,N,N,Y,Manhattan High School,Manhattan,USA,Y,UCS,,FR
DAILY,2224,000965638,843641900,M,N,ASIAN,N,Y,N,N,N,Federal Way Senior High School,Federal Way,USA,,UCS,,FR
DAILY,2224,000974310,806104358,M,N,BLACK,N,N,Y,N,N,Decatur High School,Decatur,USA,,UCS,,SO
DAILY,2225,000386660,866850751,F,N,WHITE,N,N,N,N,Y,Macksville High School,Macksville,USA,Y,BCS,,SR
DAILY,2225,000601983,866428959,F,N,WHITE,N,N,N,N,Y,Kaiserslautern American Hs Dod,Apo,USA,,UCS,,JU
DAILY,2225,000622945,832172049,M,Y,HISPANIC,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,BCS,,SR
DAILY,2225,000627603,812121188,M,N,WHITE,N,N,N,N,Y,Olathe South High School,Olathe,USA,,BCS,,SR
DAILY,2225,000734063,890700730,M,N,BLACK,N,N,Y,N,N,Lawrence High School,Lawrence,USA,Y,UCS,,SR
DAILY,2225,000755633,830223343,M,N,WHITE,N,N,N,N,Y,Cunningham High School,Cunningham,USA,Y,BCS,,SR
DAILY,2225,000755791,838063244,M,N,WHITE,N,N,N,N,Y,Home Schooled Student,,USA,Y,BCS,,SR
DAILY,2225,000756465,861842433,M,Y,HISPANIC,N,N,N,N,Y,Chanute High School,Chanute,USA,,UCS,,SR
DAILY,2225,000764278,825237731,M,Y,HISPANIC,N,N,N,N,N,Emporia Senior High School,Emporia,USA,Y,BCS,,SR
DAILY,2225,000764453,801723912,M,N,WHITE,N,N,N,N,Y,Valley Center High School,Valley Center,USA,,UCS,,JU
DAILY,2225,000769330,859052950,M,N,WHITE,N,N,N,N,Y,Rossville High School,Rossville,USA,,BCS,,SR
DAILY,2225,000775935,801479517,M,N,WHITE,N,N,N,N,Y,Wilmington Christian School,Hockessin,USA,,BCS,,SR
DAILY,2225,000787896,842026239,M,Y,HISPANIC,N,N,N,N,Y,J C Harmon High School,Kansas City,USA,,BCS,,SR
DAILY,2225,000792516,886393195,M,N,BLACK,N,N,Y,N,N,Wichita High School East,Wichita,USA,,BCS,,SR
DAILY,2225,000793071,849805696,M,N,WHITE,N,N,N,N,Y,Out-of-Country High School,,USA,,UCS,,SR
DAILY,2225,000799292,827349848,M,N,WHITE,N,N,N,N,Y,Rock Creek Jr-Sr High School,Saint George,USA,,BCS,,SR
DAILY,2225,000799674,870316035,M,N,WHITE,N,N,N,N,Y,Dodge City High School,Dodge City,USA,,UCS,,JU
DAILY,2225,000804116,856834083,M,Y,HISPANIC,N,N,N,N,Y,Junction City Senior Hs,Junction City,USA,Y,UCS,,JU
DAILY,2225,000806980,895538458,F,N,WHITE,N,N,N,N,Y,Olathe South High School,Olathe,USA,,BCS,,SR
DAILY,2225,000809552,864224098,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,Y,BCS,,SR
DAILY,2225,000811705,876753476,F,Y,HISPANIC,N,N,N,N,N,Olathe East High School,Olathe,USA,Y,BCS,,SR
DAILY,2225,000814606,874424949,M,N,WHITE,N,N,N,N,Y,Century High School,Pocatello,USA,Y,BCS,,SR
DAILY,2225,000815930,869951817,F,N,WHITE,N,N,N,N,Y,GED-HS Equivalent,,USA,,UCS,,SR
DAILY,2225,000818721,802754207,M,N,WHITE,N,N,N,N,Y,Gardner Edgerton High School,Gardner,USA,Y,BCS,,SR
DAILY,2225,000819319,895910213,M,N,WHITE,N,N,N,N,Y,Salina High School South,Salina,USA,Y,BCS,,SR
DAILY,2225,000820753,846940319,M,N,WHITE,N,N,N,N,Y,Salina High School Central,Salina,USA,,BCS,,SR
DAILY,2225,000823409,874617453,M,Y,HISPANIC,N,N,N,N,N,Sumner Academy Arts & Science,Kansas City,USA,Y,BCS,,SR
DAILY,2225,000826921,856561071,M,N,WHITE,N,N,N,N,Y,Tonganoxie High School,Tonganoxie,USA,,BCS,,SR
DAILY,2225,000827181,845213115,M,N,WHITE,N,N,N,N,Y,Shawnee Mission East High Sch,Shawnee Mission,USA,,BCS,,SR
DAILY,2225,000829279,873750851,M,N,WHITE,N,N,N,N,Y,Saint Marys Academy,Saint Marys,USA,,BCS,,SR
DAILY,2225,000833787,882608449,M,N,MULTIRAC,Y,N,N,N,Y,Paola High School,Paola,USA,,BCS,,SR
DAILY,2225,000835143,864845205,M,N,WHITE,N,N,N,N,Y,Shawnee Mission North High Sch,Overland Park,USA,,UCS,,JU
DAILY,2225,000841295,874060137,M,N,WHITE,N,N,N,N,Y,Rockhurst High School,Kansas City,USA,,BCS,,SR
DAILY,2225,000843147,891145882,M,N,WHITE,N,N,N,N,Y,Burlington High School,Burlington,USA,,BCS,,SR
DAILY,2225,000843236,823313426,M,N,WHITE,N,N,N,N,Y,Olathe North High School,Olathe,USA,Y,BCS,,SR
DAILY,2225,000843562,882498204,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,BCS,,SR
DAILY,2225,000843745,871831968,M,N,WHITE,N,N,N,N,Y,Nemaha Central High School,Seneca,USA,,BCS,,SR
DAILY,2225,000846045,808405752,M,N,WHITE,N,N,N,N,Y,Cunningham High School,Cunningham,USA,Y,BCS,,SR
DAILY,2225,000846719,807347614,F,N,WHITE,N,N,N,N,Y,Blue Valley Southwest High Sch,Overland Park,USA,,UCS,,SR
DAILY,2225,000846758,802387270,M,N,ASIAN,N,Y,N,N,N,Blue Valley Southwest High Sch,Overland Park,USA,,BCS,,SR
DAILY,2225,000846768,884313464,M,N,WHITE,N,N,N,N,Y,Goddard Senior High School,Goddard,USA,,BCS,,SR
DAILY,2225,000846901,824493092,M,N,WHITE,N,N,N,N,Y,Blue Valley North High School,Overland Park,USA,,BCS,,SR
DAILY,2225,000848294,869417561,M,N,WHITE,N,N,N,N,Y,Blue Valley West High School,Overland Park,USA,,BCS,,JU
DAILY,2225,000849114,855407788,M,N,WHITE,N,N,N,N,Y,Olathe Northwest High School,Olathe,USA,,UCS,,SR
DAILY,2225,000850799,809705466,M,N,WHITE,N,N,N,N,Y,GED-HS Equivalent,,USA,Y,UCS,,SO
DAILY,2225,000851023,830846317,M,N,WHITE,N,N,N,N,Y,Smoky Valley High School,Lindsborg,USA,,BCS,,SR
DAILY,2225,000851206,811511996,F,N,WHITE,N,N,N,N,Y,Quivira Heights High School,Bushton,USA,Y,BCS,,SR
DAILY,2225,000851369,811926748,M,N,WHITE,N,N,N,N,Y,Eisenhower High School,Goddard,USA,,BCS,,SR
DAILY,2225,000851390,897938138,M,N,WHITE,N,N,N,N,Y,Olathe Northwest High School,Olathe,USA,,BCS,,JU
DAILY,2225,000851526,805766181,M,N,ASIAN,N,Y,N,N,N,Shawnee Mission North High Sch,Overland Park,USA,,BCS,,SR
DAILY,2225,000851930,862502347,M,Y,HISPANIC,N,N,N,N,Y,Cair Paravel-Latin School,Topeka,USA,,BCS,,SR
DAILY,2225,000852149,832255886,M,N,ASIAN,N,Y,N,N,N,Salina High School Central,Salina,USA,Y,UCS,,FR
DAILY,2225,000852153,868317619,M,N,WHITE,N,N,N,N,Y,Blue Valley Northwest HS,Overland Park,USA,,BCS,,SR
DAILY,2225,000854776,839452477,M,N,WHITE,N,N,N,N,Y,Olathe East High School,Olathe,USA,,UCS,,SR
